realisation,dbottom,dhyp,dip,dtop,hdepth,hlat,hlon,is_point_source,length,mag,rake,shyp,strike,tect_type,width,zbot,ztor
Okupe_REL13,17.96622036897667,9.3359,75.0,0.0,8.98701,-41.026566,174.688354,False,31.400000000000002,6.9060931831696,91.43710137436837,3.3766,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL20,17.96622036897667,14.1916,75.0,0.0,13.6007,-41.044708,174.661316,False,31.400000000000002,6.773630305764969,89.8707731806615,6.2221,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL28,17.96622036897667,7.6885,75.0,0.0,7.35301,-40.984329,174.71936,False,31.400000000000002,7.159208490053732,91.84233145114216,-2.0338,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL23,17.96622036897667,9.4974,75.0,0.0,9.08313,-41.022339,174.690536,False,31.400000000000002,7.042571709399378,91.68965534653195,2.8448,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL21,17.96622036897667,7.8136,75.0,0.0,7.54525,-40.966919,174.729111,False,31.400000000000002,7.282437523559028,86.56087292763101,-4.147,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL07,17.96622036897667,14.5711,75.0,0.0,13.9851,-40.961578,174.709778,False,31.400000000000002,7.1270160565427085,86.53375653169775,-3.8571,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL27,17.96622036897667,8.1911,75.0,0.0,7.8336,-40.942825,174.742493,False,31.400000000000002,7.019807319653692,99.05597090595064,-7.1235,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL05,17.96622036897667,7.74,75.0,0.0,7.44913,-41.016968,174.699493,False,31.400000000000002,7.078145600907898,75.3930875292773,1.9828,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL02,17.96622036897667,6.4129,75.0,0.0,6.1996,-41.016022,174.704422,False,31.400000000000002,7.262567845390746,83.43433083805422,1.6368,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL16,17.96622036897667,17.8448,75.0,0.0,17.0609,-40.941467,174.711029,False,31.400000000000002,7.019852759667328,109.34209921575882,-5.9159,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL17,17.96622036897667,9.7186,75.0,0.0,9.37148,-40.983536,174.712769,False,31.400000000000002,7.110353235118128,83.11734875157163,-1.9009,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL30,17.96622036897667,15.1758,75.0,0.0,14.5618,-41.110657,174.618332,False,31.400000000000002,7.254343390174309,87.8334556355311,14.4367,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL29,17.96622036897667,8.5296,75.0,0.0,8.21807,-41.054489,174.674286,False,31.400000000000002,6.813754661533136,80.7081087325829,6.6474,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL26,17.96622036897667,11.3272,75.0,0.0,10.9094,-41.038147,174.674667,False,31.400000000000002,6.882035380277463,101.35243136963379,5.0488,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL10,17.96622036897667,10.1834,75.0,0.0,9.75595,-40.982239,174.712204,False,31.400000000000002,7.222763804875594,110.12004205816515,-1.9723,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL24,17.96622036897667,9.0763,75.0,0.0,8.69866,-41.056381,174.671478,False,31.400000000000002,7.16224990064006,67.43901279967434,6.9696,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL04,17.96622036897667,4.2491,75.0,0.0,4.08501,-41.133148,174.641556,False,31.400000000000002,7.230710737372209,80.01603474992442,15.6588,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL19,17.96622036897667,11.9735,75.0,0.0,11.4861,-40.944962,174.728455,False,31.400000000000002,6.923912833672272,88.26022174583319,-6.275,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL32,17.96622036897667,15.6968,75.0,0.0,15.0424,-40.887436,174.750381,False,31.400000000000002,7.197272364681537,96.69136102495298,-12.7545,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
Okupe_REL31,17.96622036897667,10.9608,75.0,0.0,10.5249,-41.067261,174.658554,False,31.400000000000002,6.814452784070858,77.91324162787704,8.5628,211.0,ACTIVE_SHALLOW,18.6,17.96622036897667,0.0
CaswellH67_REL08,18.01332839871632,11.0591,60.0,0.0,9.55532,-44.786728,166.613586,False,11.95,6.889948846771718,-117.36998481450578,10.0778,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL05,18.01332839871632,8.7026,60.0,0.0,7.21751,-44.847397,166.522232,False,11.95,6.767094362880558,-97.13286078703804,-0.0254,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL11,18.01332839871632,17.7444,60.0,0.0,14.6412,-44.887466,166.550842,False,11.95,6.939934437584332,-97.69695761912828,-1.2277,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL15,18.01332839871632,17.6225,60.0,0.0,14.4763,-44.863968,166.570282,False,11.95,7.0416839225708125,-61.7957657306651,1.8284,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL14,18.01332839871632,13.2746,60.0,0.0,10.9294,-44.857559,166.545319,False,11.95,7.048636519708092,-79.58688412078556,0.6824,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL13,18.01332839871632,14.8281,60.0,0.0,12.8413,-44.791809,166.641052,False,11.95,6.899216977656572,-82.6487552177729,11.3355,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL12,18.01332839871632,14.6747,60.0,0.0,12.0842,-44.876038,166.538864,False,11.95,7.095961467738903,-104.74885779139535,-1.152,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL21,18.01332839871632,8.9839,60.0,0.0,7.38249,-44.839737,166.530487,False,11.95,6.9912141657932665,-113.41131127500256,1.0401,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL01,18.01332839871632,9.2799,60.0,0.0,7.62994,-44.829361,166.541824,False,11.95,7.205238705869463,-87.92894091361929,2.5783,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL07,18.01332839871632,13.9405,60.0,0.0,11.5068,-44.894165,166.517761,False,11.95,7.0787175895531105,-100.55778194791418,-3.8481,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL29,18.01332839871632,5.3364,60.0,0.0,4.41299,-44.900299,166.450897,False,11.95,6.8601087924838255,-90.46401820736641,-8.6043,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL23,18.01332839871632,12.59,60.0,0.0,10.352,-44.836151,166.559326,False,11.95,6.812197266024096,-88.18932057447546,3.2289,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL04,18.01332839871632,6.2028,60.0,0.0,5.15537,-44.837296,166.513397,False,11.95,6.9677156626987555,-101.16588703625335,0.2095,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL22,18.01332839871632,7.9094,60.0,0.0,6.55763,-44.906967,166.463531,False,11.95,7.1984610638046584,-67.26140525247979,-8.3014,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL02,18.01332839871632,10.9031,60.0,0.0,9.0322,-44.925629,166.468323,False,11.95,6.965906306654701,-125.40610669208004,-9.3513,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL03,18.01332839871632,12.7416,60.0,0.0,11.0254,-44.799332,166.610352,False,11.95,6.8359123868125256,-82.26063668997813,8.9754,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL19,18.01332839871632,13.7061,60.0,0.0,11.2593,-44.875656,166.532089,False,11.95,7.01062857523925,-94.77030747423349,-1.5011,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL27,18.01332839871632,13.8945,60.0,0.0,11.4243,-44.851257,166.555191,False,11.95,6.908502148524798,-83.57297366030734,1.8064,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL10,18.01332839871632,18.4889,60.0,0.0,15.9544,-44.844742,166.594727,False,11.95,6.9127914085792055,-112.63946635602586,4.7306,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL20,18.01332839871632,15.9594,60.0,0.0,13.1565,-44.911667,166.516464,False,11.95,7.153126263213969,-69.29215051404205,-5.2399,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL09,18.01332839871632,14.2167,60.0,0.0,12.236,-44.818268,166.594788,False,11.95,7.136103784370439,-63.082759248675615,6.6475,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL28,18.01332839871632,17.3098,60.0,0.0,14.2288,-44.906281,166.530548,False,11.95,6.917929649789222,-104.45108593546293,-3.9671,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL16,18.01332839871632,14.0295,60.0,0.0,11.5893,-44.875488,166.535065,False,11.95,6.847605895857647,-96.49837457608385,-1.3432,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL17,18.01332839871632,17.1071,60.0,0.0,14.0638,-44.858459,166.571609,False,11.95,6.9042736540182235,-77.78204914500897,2.3372,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL06,18.01332839871632,6.8056,60.0,0.0,5.65028,-44.885712,166.474609,False,11.95,7.191434367844258,-89.93272679598974,-5.9457,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL25,18.01332839871632,11.1718,60.0,0.0,9.64179,-44.783386,166.619537,False,11.95,6.936734186867723,-96.60111620195585,10.6152,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL30,18.01332839871632,9.4808,60.0,0.0,7.79492,-44.900726,166.479797,False,11.95,7.099925055291106,-86.66337141030937,-6.7385,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL26,18.01332839871632,10.6511,60.0,0.0,9.20942,-44.776749,166.624893,False,11.95,6.783001918500607,-112.78976790872649,11.3988,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL24,18.01332839871632,9.4861,60.0,0.0,7.79492,-44.81636,166.554794,False,11.95,6.789456709059497,-90.99175373529026,4.3555,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
CaswellH67_REL18,18.01332839871632,7.5559,60.0,0.0,6.22768,-44.854675,166.507217,False,11.95,7.0659209191523775,-98.2495302523839,-1.5616,46.0,ACTIVE_SHALLOW,20.8,18.01332839871632,0.0
KidnappersR_REL29,17.998053071223097,18.7667,40.0,0.0,11.978,-39.563538,177.189194,False,28.75,7.373163344155335,108.42902692613569,12.789,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL10,17.998053071223097,21.2324,40.0,0.0,13.575,-39.497162,177.240997,False,28.75,7.02284558051879,71.55528769963053,4.5675,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL16,17.998053071223097,12.6753,40.0,0.0,8.08113,-39.507507,177.333664,False,28.75,7.319030512394253,66.79004703943411,-0.8934,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL09,17.998053071223097,7.7608,40.0,0.0,4.95089,-39.508698,177.392273,False,28.75,7.311547454227476,103.79125247945564,-4.6841,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL05,17.998053071223097,5.6564,40.0,0.0,3.60936,-39.607437,177.295609,False,28.75,7.0868992810087965,87.52320553537237,8.7977,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL07,17.998053071223097,11.2352,40.0,0.0,7.18678,-39.48114,177.383499,False,28.75,7.44721772735366,87.53107099915792,-6.1125,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL28,17.998053071223097,17.7762,40.0,0.0,11.3391,-39.472809,177.314133,False,28.75,7.149729620714395,99.72722325473109,-2.1013,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL06,17.998053071223097,7.1192,40.0,0.0,4.5676,-39.570297,177.323288,False,28.75,7.318514836324862,74.66285150941421,4.3014,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL22,17.998053071223097,8.5865,40.0,0.0,5.52584,-39.505905,177.38472,False,28.75,7.197561612061974,109.03861252959685,-4.4291,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL12,17.998053071223097,12.8221,40.0,0.0,8.2089,-39.542175,177.288239,False,28.75,7.145045913358544,98.36086501059044,4.6084,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL18,17.998053071223097,23.8881,40.0,0.0,15.236,-39.478882,177.231781,False,28.75,7.295706124375553,69.30829401942452,3.8686,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL30,17.998053071223097,15.9743,40.0,0.0,10.1893,-39.420609,177.400787,False,28.75,7.038132356599249,98.69084164660023,-11.5671,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL23,17.998053071223097,17.1613,40.0,0.0,10.9558,-39.489609,177.300674,False,28.75,7.207019766181687,85.16303251347388,-0.0176,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL17,17.998053071223097,8.8423,40.0,0.0,5.6536,-39.573669,177.298248,False,28.75,7.168854022227503,84.36798760502631,6.2669,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL04,17.998053071223097,9.1898,40.0,0.0,5.90913,-39.592331,177.270157,False,28.75,7.239628463658353,85.67207339284312,9.4752,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL19,17.998053071223097,16.8498,40.0,0.0,10.7642,-39.482117,177.313644,False,28.75,7.1980054548110255,75.3375317724975,-1.3695,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL14,17.998053071223097,9.9438,40.0,0.0,6.35631,-39.523071,177.347504,False,28.75,7.427930198109466,108.02347306771549,-0.6986,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL31,17.998053071223097,26.9039,40.0,0.0,17.1524,-39.413086,177.276596,False,28.75,7.481499506939452,86.11110500981736,-3.8616,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL20,17.998053071223097,8.3159,40.0,0.0,5.33419,-39.523727,177.366318,False,28.75,7.154151142222557,70.03286388224383,-1.8861,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL11,17.998053071223097,17.3096,40.0,0.0,11.0197,-39.468948,177.325043,False,28.75,7.37447744059572,89.54880423519558,-3.1242,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL35,17.998053071223097,13.0703,40.0,0.0,8.33666,-39.505417,177.331375,False,28.75,6.910959659568832,80.9294740627118,-0.8722,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL27,17.998053071223097,14.8593,40.0,0.0,9.48655,-39.543289,177.262283,False,28.75,7.322195687323972,124.61364675306491,6.4154,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL01,17.998053071223097,17.4641,40.0,0.0,11.1475,-39.534088,177.241776,False,28.75,7.119442564875923,81.93734945060305,7.109,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL03,17.998053071223097,16.1602,40.0,0.0,10.317,-39.539658,177.250824,False,28.75,7.33783840151096,87.87844125742573,6.9687,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL34,17.998053071223097,15.0526,40.0,0.0,9.61431,-39.536377,177.268402,False,28.75,7.05060114933414,52.36486673544693,5.5704,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL08,17.998053071223097,12.9044,40.0,0.0,8.27278,-39.564987,177.258652,False,28.75,7.246868345355549,90.20277370547035,8.2685,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL25,17.998053071223097,23.662,40.0,0.0,15.1082,-39.424789,177.301315,False,28.75,6.999446149284561,75.45685912831027,-4.722,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL33,17.998053071223097,16.5494,40.0,0.0,10.5726,-39.52977,177.258209,False,28.75,7.087987717303967,96.18487603981413,5.7168,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL24,17.998053071223097,13.9929,40.0,0.0,8.91161,-39.572037,177.23761,False,28.75,7.226890326008108,114.02979771907577,10.1465,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL13,17.998053071223097,16.0616,40.0,0.0,10.2531,-39.514236,177.283615,False,28.75,7.107887869175204,108.49761784076817,2.9544,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL15,17.998053071223097,20.0087,40.0,0.0,12.7446,-39.484558,177.272583,False,28.75,7.031654553277153,71.97159206065156,1.5562,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL32,17.998053071223097,18.9653,40.0,0.0,12.1057,-39.4814,177.288773,False,28.75,7.29579200951065,85.4630070151576,0.1963,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL26,17.998053071223097,23.7722,40.0,0.0,15.1721,-39.455399,177.262131,False,28.75,7.2861796449201295,89.91122212230755,0.0978,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL02,17.998053071223097,9.5933,40.0,0.0,6.16466,-39.601898,177.253357,False,28.75,7.202329643342688,76.45010847710864,11.21,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
KidnappersR_REL21,17.998053071223097,17.8243,40.0,0.0,11.403,-39.506027,177.271713,False,28.75,7.3842962378717125,66.77643095936742,3.1592,234.5,ACTIVE_SHALLOW,28.0,17.998053071223097,0.0
Matatara03_REL03,7.966862208437371,8.4884,50.0,0.0,6.4539,-37.36322,176.875961,False,9.850000000000001,6.252670263093817,-107.94868991166977,-3.4541,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL01,7.966862208437371,6.2232,50.0,0.0,4.77359,-37.322128,176.919159,False,9.850000000000001,6.315460094399237,-111.93424565148037,2.4382,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL02,7.966862208437371,5.2252,50.0,0.0,4.00982,-37.316177,176.917145,False,9.850000000000001,6.2175933514901285,-84.78536606371344,2.7643,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL15,7.966862208437371,5.2324,50.0,0.0,4.00982,-37.322571,176.906235,False,9.850000000000001,6.490338390506143,-80.1471677170417,1.557,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL09,7.966862208437371,1.8992,50.0,0.0,1.48936,-37.326279,176.859665,False,9.850000000000001,6.396563724006448,-85.60839548296778,-1.9017,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL07,7.966862208437371,4.154,50.0,0.0,3.16967,-37.329498,176.881012,False,9.850000000000001,6.362716742072352,-75.83816473410306,-0.6888,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL14,7.966862208437371,5.6939,50.0,0.0,4.31533,-37.353088,176.859024,False,9.850000000000001,6.25869984919168,-75.39368759823724,-3.9001,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL13,7.966862208437371,5.566,50.0,0.0,4.23895,-37.34787,176.866745,False,9.850000000000001,6.596882875769119,-109.08869778340372,-2.9771,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL10,7.966862208437371,5.5569,50.0,0.0,4.23895,-37.336685,176.885834,False,9.850000000000001,6.2621974858522895,-96.1650968250954,-0.9157,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL16,7.966862208437371,2.6098,50.0,0.0,2.024,-37.302139,176.909348,False,9.850000000000001,6.081641293123562,-84.49459517839131,3.2799,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL04,7.966862208437371,6.6559,50.0,0.0,5.0791,-37.350021,176.876511,False,9.850000000000001,6.6088922170886,-88.29350193083297,-2.4749,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL11,7.966862208437371,4.4092,50.0,0.0,3.3988,-37.327606,176.887894,False,9.850000000000001,6.337076205914516,-128.012193411775,-0.0449,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL06,7.966862208437371,6.5566,50.0,0.0,5.00273,-37.321838,176.923309,False,9.850000000000001,6.088929573828835,-83.69531923436159,2.7188,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL12,7.966862208437371,3.9347,50.0,0.0,3.01691,-37.321686,176.891876,False,9.850000000000001,6.268165096616852,-108.61206244678587,0.5903,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL17,7.966862208437371,5.8442,50.0,0.0,4.46808,-37.323578,176.911804,False,9.850000000000001,6.260952297019977,-91.16020853901459,1.8666,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL05,7.966862208437371,4.3172,50.0,0.0,3.32242,-37.333038,176.877411,False,9.850000000000001,6.3843762499696926,-100.13802431017443,-1.2113,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Matatara03_REL08,7.966862208437371,4.0472,50.0,0.0,3.09329,-37.345047,176.853256,False,9.850000000000001,6.3813008244538105,-102.87714325055693,-3.7455,46.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL17,7.966862208437371,6.6,50.0,0.0,5.00701,-37.107269,177.506363,False,12.149999999999999,6.118260786434782,-100.12418810397959,2.6514,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL10,7.966862208437371,6.1964,50.0,0.0,4.4372,-37.044098,177.549713,False,12.149999999999999,6.603510288438595,-85.31818198165877,-5.5112,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL02,7.966862208437371,3.7988,50.0,0.0,2.94305,-37.106827,177.530182,False,12.149999999999999,6.473042730056408,-109.4608174160122,1.6115,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL14,7.966862208437371,9.0247,50.0,0.0,6.84164,-37.123489,177.471924,False,12.149999999999999,6.368199482532276,-47.00656005646085,5.8576,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL06,7.966862208437371,7.2268,50.0,0.0,5.54211,-37.068619,177.532623,False,12.149999999999999,6.486714969348593,-75.60139052691855,-2.2627,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL09,7.966862208437371,5.8752,50.0,0.0,4.47191,-37.084641,177.531387,False,12.149999999999999,6.212136989452653,-57.841437510193174,-0.6007,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL15,7.966862208437371,6.222,50.0,0.0,4.77768,-37.071518,177.538879,False,12.149999999999999,6.398805755037736,-73.55955715641589,-2.2457,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL16,7.966862208437371,5.9536,50.0,0.0,4.54836,-37.086578,177.528885,False,12.149999999999999,6.264552576697589,-73.10029066978495,-0.3631,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL19,7.966862208437371,5.3275,50.0,0.0,4.0897,-37.082336,177.537659,False,12.149999999999999,6.394567924827974,-89.83676632663614,-1.089,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL07,7.966862208437371,5.9747,50.0,0.0,4.54836,-37.091797,177.524506,False,12.149999999999999,6.681589895993213,-119.02303223151871,0.3999,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL12,7.966862208437371,9.1552,50.0,0.0,6.99453,-37.087051,177.500702,False,12.149999999999999,6.277855015976035,-92.06936621896037,0.9697,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL04,7.966862208437371,7.6072,50.0,0.0,5.44729,-37.04361,177.540131,False,12.149999999999999,6.494236798974898,-105.79817168268208,-5.0399,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL11,7.966862208437371,5.9889,50.0,0.0,4.54836,-37.126907,177.495117,False,12.149999999999999,6.3197618180202175,-86.99241759193974,5.1463,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL08,7.966862208437371,6.7511,50.0,0.0,5.1599,-37.073807,177.532623,False,12.149999999999999,6.253911676757561,-112.18004224569827,-1.7394,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL18,7.966862208437371,6.5337,50.0,0.0,5.00701,-37.07962,177.52951,False,12.149999999999999,6.24226478698359,-95.78926727418731,-1.0031,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL01,7.966862208437371,8.1957,50.0,0.0,5.88019,-37.05864,177.532516,False,12.149999999999999,6.1977437516645635,-63.02768215213168,-3.1851,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL03,7.966862208437371,5.8796,50.0,0.0,4.47191,-37.069687,177.5439,False,12.149999999999999,6.334990057917941,-97.57163504119471,-2.6445,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL13,7.966862208437371,5.7292,50.0,0.0,4.39547,-37.098358,177.520767,False,12.149999999999999,6.2629072306877775,-122.05321226202308,1.1545,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Wairaka01_REL05,7.966862208437371,4.129,50.0,0.0,3.17238,-37.087296,177.54393,False,12.149999999999999,6.1086490045816255,-101.0436161621793,-0.9054,202.0,VOLCANIC,10.4,7.966862208437371,0.0
Chalky1to3_REL22,18.03552496202933,7.5672,65.0,0.0,6.60421,-45.819107,166.165863,False,12.1,6.883638274619918,-67.26140525247979,-4.2028,212.0,ACTIVE_SHALLOW,19.9,18.03552496202933,0.0
Chalky1to3_REL08,18.03552496202933,10.5806,65.0,0.0,8.93068,-45.881348,166.090042,False,12.1,6.575126057586976,-117.36998481450578,5.1021,212.0,ACTIVE_SHALLOW,19.9,18.03552496202933,0.0
Chalky1to3_REL16,18.03552496202933,13.4224,65.0,0.0,11.7651,-45.827728,166.119431,False,12.1,6.532783106672905,-96.49837457608385,-0.68,212.0,ACTIVE_SHALLOW,19.9,18.03552496202933,0.0
Chalky1to3_REL13,18.03552496202933,14.1865,65.0,0.0,11.9781,-45.875595,166.073669,False,12.1,6.58439418847183,-82.6487552177729,5.7389,212.0,ACTIVE_SHALLOW,19.9,18.03552496202933,0.0
Chalky1to3_REL14,18.03552496202933,12.7002,65.0,0.0,11.0653,-45.838181,166.11412,False,12.1,6.733813730523349,-79.58688412078556,0.3455,212.0,ACTIVE_SHALLOW,19.9,18.03552496202933,0.0
Chalky1to3_REL09,18.03552496202933,13.6016,65.0,0.0,11.4702,-45.858505,166.09082,False,12.1,6.821280995185697,-63.082759248675615,3.3655,212.0,ACTIVE_SHALLOW,19.9,18.03552496202933,0.0
